sentiment_day,n_trades,volume_notional,net_long_share,pnl_med,pnl_iqr,pnl_p5,pnl_p95,Date,FG2,Classification,realized_vol,vol_bucket
2023-11-14 00:00:00+00:00,227,4654492.23,0.5048989350230368,0.0,0.0007233687190781006,-0.003312995316408584,0.005372062828993736,2023-11-14 00:00:00+00:00,Greed,Greed,0.005355487780891953,Low
2024-03-09 00:00:00+00:00,1451,11572541.72,0.5003289095941147,0.0,7.459368280702641e-05,-0.0013596369228835799,0.0013728098009433568,2024-03-09 00:00:00+00:00,Greed,Extreme Greed,0.015118783776105541,Mid
2024-07-03 00:00:00+00:00,217,1375886.79,0.4961897046776646,0.0,0.001504424778761062,-0.003829524222416178,0.056336743263273585,2024-07-03 00:00:00+00:00,Neutral,Neutral,0.022660521811757258,High
2024-10-27 00:00:00+00:00,2072,33706085.49,0.508637158565517,0.0,0.003069582976266233,-0.001267678052995385,0.020314559623473616,2024-10-27 00:00:00+00:00,Greed,Greed,0.02483771861388279,High
2025-02-19 00:00:00+00:00,16168,350316795.91,0.5094009674199181,0.0,0.0019158695311274894,0.0,0.011845562980803156,2025-02-19 00:00:00+00:00,Fear,Fear,0.007219428264841907,Mid
2025-06-15 00:00:00+00:00,5929,242606314.49,0.4827091771134716,0.0,0.0020219453712905897,-0.015147090789657636,0.004772209567198178,,,,0.0030928540761895346,Low
